country_id,population,gdp,inflation,employment,unemployment,year,month,day,outlier
2617,301693954,14522013834736.986,3.012,61.631,4.808,2007,3,1,-1
2618,301701797,14522823782698.63,3.015,61.629,4.811,2007,3,2,-1
2619,301709640,14523633730660.273,3.018,61.627,4.814,2007,3,3,-1
2620,301717483,14524443678621.918,3.02,61.625,4.817,2007,3,4,-1
2621,301725327,14525253626583.562,3.023,61.623,4.82,2007,3,5,-1
2622,301733170,14526063574545.205,3.026,61.621,4.823,2007,3,6,-1
2623,301741013,14526873522506.85,3.028,61.619,4.827,2007,3,7,-1
3228,306325268,14526697096833.334,0.344,58.668,8.672,2008,11,1,-1
3229,306332584,14525899848262.295,0.332,58.66,8.681,2008,11,2,-1
3230,306339899,14525102599691.258,0.321,58.652,8.691,2008,11,3,-1
3231,306347215,14524305351120.219,0.309,58.645,8.7,2008,11,4,-1
3232,306354531,14523508102549.18,0.298,58.637,8.71,2008,11,5,-1
3233,306361847,14522710853978.143,0.286,58.629,8.719,2008,11,6,-1
3234,306369162,14521913605407.104,0.275,58.622,8.729,2008,11,7,-1
3235,306376478,14521116356836.066,0.263,58.614,8.738,2008,11,8,-1
3236,306383794,14520319108265.027,0.252,58.606,8.748,2008,11,9,-1
3237,306391110,14519521859693.988,0.24,58.599,8.757,2008,11,10,-1
3238,306398425,14518724611122.951,0.229,58.591,8.766,2008,11,11,-1
3239,306405741,14517927362551.912,0.217,58.583,8.776,2008,11,12,-1
3240,306413057,14517130113980.877,0.206,58.576,8.785,2008,11,13,-1
3241,306420373,14516332865409.836,0.195,58.568,8.795,2008,11,14,-1
3242,306427688,14515535616838.797,0.183,58.56,8.804,2008,11,15,-1
3243,306435004,14514738368267.76,0.172,58.553,8.814,2008,11,16,-1
3244,306442320,14513941119696.72,0.16,58.545,8.823,2008,11,17,-1
3245,306449636,14513143871125.684,0.149,58.537,8.833,2008,11,18,-1
3246,306456951,14512346622554.645,0.137,58.53,8.842,2008,11,19,-1
3247,306464267,14511549373983.607,0.126,58.522,8.852,2008,11,20,-1
3248,306471583,14510752125412.568,0.114,58.514,8.861,2008,11,21,-1
3249,306478899,14509954876841.53,0.103,58.507,8.871,2008,11,22,-1
3250,306486214,14509157628270.492,0.091,58.499,8.88,2008,11,23,-1
3251,306493530,14508360379699.453,0.08,58.491,8.89,2008,11,24,-1
3252,306500846,14507563131128.416,0.069,58.484,8.899,2008,11,25,-1
3253,306508162,14506765882557.377,0.057,58.476,8.909,2008,11,26,-1
3254,306515477,14505968633986.338,0.046,58.468,8.918,2008,11,27,-1
3255,306522793,14505171385415.3,0.034,58.461,8.928,2008,11,28,-1
3256,306530109,14504374136844.262,0.023,58.453,8.937,2008,11,29,-1
3257,306537425,14503576888273.225,0.011,58.445,8.947,2008,11,30,-1
3258,306544740,14502779639702.186,-0.0,58.438,8.956,2008,12,1,-1
3259,306552056,14501982391131.148,-0.012,58.43,8.966,2008,12,2,-1
3260,306559372,14501185142560.11,-0.023,58.422,8.975,2008,12,3,-1
3261,306566688,14500387893989.07,-0.035,58.415,8.985,2008,12,4,-1
3262,306574003,14499590645418.033,-0.046,58.407,8.994,2008,12,5,-1
3263,306581319,14498793396846.994,-0.058,58.399,9.003,2008,12,6,-1
3264,306588635,14497996148275.957,-0.069,58.392,9.013,2008,12,7,-1
3265,306595951,14497198899704.918,-0.08,58.384,9.022,2008,12,8,-1
3266,306603266,14496401651133.879,-0.092,58.376,9.032,2008,12,9,-1
3267,306610582,14495604402562.842,-0.103,58.369,9.041,2008,12,10,-1
3268,306617898,14494807153991.803,-0.115,58.361,9.051,2008,12,11,-1
3269,306625214,14494009905420.766,-0.126,58.353,9.06,2008,12,12,-1
3270,306632529,14493212656849.727,-0.138,58.346,9.07,2008,12,13,-1
3271,306639845,14492415408278.69,-0.149,58.338,9.079,2008,12,14,-1
3272,306647161,14491618159707.65,-0.161,58.33,9.089,2008,12,15,-1
3273,306654477,14490820911136.611,-0.172,58.323,9.098,2008,12,16,-1
3274,306661792,14490023662565.574,-0.184,58.315,9.108,2008,12,17,-1
3275,306669108,14489226413994.535,-0.195,58.307,9.117,2008,12,18,-1
3276,306676424,14488429165423.498,-0.207,58.3,9.127,2008,12,19,-1
3277,306683740,14487631916852.457,-0.218,58.292,9.136,2008,12,20,-1
3278,306691055,14486834668281.42,-0.229,58.284,9.146,2008,12,21,-1
3279,306698371,14486037419710.383,-0.241,58.277,9.155,2008,12,22,-1
3280,306705687,14485240171139.344,-0.252,58.269,9.165,2008,12,23,-1
3281,306713003,14484442922568.307,-0.264,58.261,9.174,2008,12,24,-1
3282,306720318,14483645673997.268,-0.275,58.254,9.184,2008,12,25,-1
3283,306727634,14482848425426.23,-0.287,58.246,9.193,2008,12,26,-1
3284,306734950,14482051176855.191,-0.298,58.238,9.203,2008,12,27,-1
3285,306742266,14481253928284.152,-0.31,58.231,9.212,2008,12,28,-1
3286,306749581,14480456679713.115,-0.321,58.223,9.222,2008,12,29,-1
3287,306756897,14479659431142.076,-0.333,58.215,9.231,2008,12,30,-1
3288,306764213,14478862182571.04,-0.344,58.208,9.241,2008,12,31,-1
3289,306771529,14478064934000.0,-0.356,58.2,9.25,2009,1,1,-1
3290,306778530,14479629042246.576,-0.35,58.198,9.251,2009,1,2,-1
3291,306785532,14481193150493.15,-0.345,58.195,9.252,2009,1,3,-1
3292,306792534,14482757258739.727,-0.339,58.193,9.253,2009,1,4,-1
3293,306799535,14484321366986.3,-0.334,58.191,9.254,2009,1,5,-1
3294,306806537,14485885475232.877,-0.328,58.189,9.255,2009,1,6,-1
3295,306813539,14487449583479.451,-0.323,58.186,9.256,2009,1,7,-1
3296,306820540,14489013691726.027,-0.317,58.184,9.257,2009,1,8,-1
3297,306827542,14490577799972.604,-0.312,58.182,9.258,2009,1,9,-1
3298,306834544,14492141908219.178,-0.306,58.18,9.259,2009,1,10,-1
3299,306841545,14493706016465.754,-0.301,58.177,9.26,2009,1,11,-1
3300,306848547,14495270124712.328,-0.295,58.175,9.261,2009,1,12,-1
3301,306855549,14496834232958.904,-0.29,58.173,9.262,2009,1,13,-1
3302,306862550,14498398341205.479,-0.284,58.17,9.264,2009,1,14,-1
3303,306869552,14499962449452.055,-0.279,58.168,9.265,2009,1,15,-1
3304,306876554,14501526557698.63,-0.274,58.166,9.266,2009,1,16,-1
3305,306883555,14503090665945.205,-0.268,58.164,9.267,2009,1,17,-1
3306,306890557,14504654774191.781,-0.263,58.161,9.268,2009,1,18,-1
3307,306897559,14506218882438.355,-0.257,58.159,9.269,2009,1,19,-1
3308,306904560,14507782990684.932,-0.252,58.157,9.27,2009,1,20,-1
3309,306911562,14509347098931.508,-0.246,58.154,9.271,2009,1,21,-1
3310,306918564,14510911207178.082,-0.241,58.152,9.272,2009,1,22,-1
3311,306925566,14512475315424.658,-0.235,58.15,9.273,2009,1,23,-1
3312,306932567,14514039423671.232,-0.23,58.148,9.274,2009,1,24,-1
3313,306939569,14515603531917.809,-0.224,58.145,9.275,2009,1,25,-1
3314,306946571,14517167640164.383,-0.219,58.143,9.276,2009,1,26,-1
3315,306953572,14518731748410.957,-0.213,58.141,9.277,2009,1,27,-1
3316,306960574,14520295856657.535,-0.208,58.139,9.278,2009,1,28,-1
3317,306967576,14521859964904.11,-0.202,58.136,9.279,2009,1,29,-1
3318,306974577,14523424073150.686,-0.197,58.134,9.28,2009,1,30,-1
3319,306981579,14524988181397.26,-0.192,58.132,9.281,2009,1,31,-1
3320,306988581,14526552289643.836,-0.186,58.129,9.282,2009,2,1,-1
